internal_complex_id,complex_name,sigungu,dong,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag,p_households,p_turnover,p_price_84,p_area_variety,representative_score,scope,rank
A10023526,힐스테이트연산,연제구,연산동,1651.0,2021-11-30,4,1869.0,1.1320411871592975,18.0,39.0,143.0,4,35.173358042705,129.088891402581,부산광역시 연제구 봉수로 2,True,0.08661417322834646,622000000.0,24175539.43277113,0.01967213114754096,0.0012175324675325339,0.07270352633870258,629000000.0,-0.011128775834658211,539500000.0,0.15291936978683962,15.0,False,0.95,0.85,0.8947368421052632,0.97,0.9091842105263158,dong,1.0
A10023544,센트럴스타힐스,사상구,괘법동,874.0,2022-11-04,3,791.0,0.9050343249427918,10.0,18.0,52.0,2,35.1641703820883,128.981914602925,부산광역시 사상구 사상로223번길 23,True,0.059496567505720827,570500000.0,22199438.24861861,0.0594243268337975,0.028301886792452935,-0.02972972972972976,605500000.0,-0.05780346820809246,374000000.0,0.5254010695187166,7.0,False,0.9,0.9,1.0,0.7142857142857143,0.8971428571428571,dong,1.0
A10023571,주례롯데캐슬골드스마트,사상구,주례동,998.0,2022-10-27,3,1160.0,1.1623246492985972,12.0,27.0,58.0,3,35.1523287221475,128.996756992175,부산광역시 사상구 가야대로255번길 5,True,0.05811623246492986,570000000.0,22161794.056727596,-0.022298456260720356,-0.01106382978723408,-0.05344967532467537,680000000.0,-0.16176470588235292,546000000.0,0.04395604395604402,24.0,False,0.9090909090909091,1.0,1.0,0.7317073170731707,0.9324833702882483,dong,1.0
A10023607,더샵남천프레스티지,수영구,남천동,975.0,2022-09-26,3,1167.0,1.196923076923077,12.0,25.0,66.0,4,35.1423137657431,129.105669413733,부산광역시 수영구 수영로 389,True,0.06769230769230769,1282500000.0,50213333.383766726,0.030120481927710774,0.09933774834437092,0.1241217798594847,1350000000.0,-0.09629629629629632,650000000.0,0.8769230769230769,12.0,False,0.7857142857142857,0.7142857142857143,0.9166666666666666,0.9215686274509803,0.8174019607843136,dong,2.0
A10023616,래미안어반파크2단지,부산진구,연지동,2616.0,2022-09-29,3,3191.0,1.2198012232415902,32.0,62.0,139.0,7,35.17424270798,129.054541548223,부산광역시 부산진구 성지로 37,True,0.053134556574923546,765000000.0,29748998.3502239,-0.00649350649350644,0.027443105756358666,0.010333333333333306,850000000.0,-0.09352941176470586,630000000.0,0.2230158730158731,38.0,False,1.0,0.7857142857142857,1.0,1.0,0.9357142857142857,dong,1.0
A10023625,e편한세상시민공원2단지,부산진구,전포동,1401.0,2022-09-29,3,1667.0,1.1898643825838686,25.0,56.0,125.0,5,35.1653348393502,129.070049332342,부산광역시 부산진구 진남로 460,True,0.08922198429693076,758500000.0,29458006.126804475,0.007973421926910307,0.025510204081632626,0.046099290780141855,787000000.0,-0.015247776365946653,530000000.0,0.46226415094339623,22.0,False,0.95,1.0,1.0,0.9788732394366197,0.9818309859154929,dong,1.0
A10023627,가야롯데캐슬골드아너,부산진구,가야동,935.0,2022-09-29,3,1360.0,1.4545454545454546,11.0,32.0,81.0,3,35.1532102220527,129.030537782842,부산광역시 부산진구 가야대로 538,True,0.08663101604278074,832500000.0,32323668.490762062,0.015243902439024293,0.01863354037267073,0.04060913705583746,837500000.0,-0.005970149253731294,745000000.0,0.1174496644295302,8.0,False,0.8333333333333334,0.9166666666666666,1.0,0.7894736842105263,0.8934210526315789,dong,1.0
A10023647,센텀KCC스위첸,해운대구,반여동,638.0,2022-08-29,4,732.0,1.1473354231974922,9.0,17.0,39.0,3,35.1957283041092,129.121810026548,부산광역시 해운대구 반여로 42,True,0.061128526645768025,675000000.0,26233659.168531388,0.04651162790697683,0.01098901098901095,0.00037878787878797837,732000000.0,-0.07786885245901642,608000000.0,0.11019736842105265,12.0,False,0.7419354838709677,0.9032258064516129,0.9473684210526315,0.6973684210526315,0.8349957555178268,dong,2.0
A10023684,포레나부산덕천1차,북구,덕천동,636.0,2022-08-23,4,729.0,1.1462264150943395,17.0,36.0,59.0,3,35.2127277626499,129.012184959816,부산광역시 북구 만덕대로 81,True,0.09276729559748427,695500000.0,27010948.42834799,-0.047260273972602684,-0.007092198581560294,0.0807692307692307,795000000.0,-0.13081761006289305,650000000.0,0.06307692307692303,3.0,False,0.7142857142857143,1.0,1.0,0.8888888888888888,0.8976190476190475,dong,1.0
A10023692,웨이브리즈,기장군,기장읍청강리,728.0,2022-08-22,4,880.0,1.2087912087912087,12.0,20.0,39.0,1,35.2327721439094,129.220605306016,부산광역시 기장군 대변로 43,True,0.05357142857142857,,,,,,,,,,,,0.8,1.0,,0.3,0.5850000000000001,dong,3.0
A10023704,대신해모로센트럴아파트,서구,서대신동2가,733.0,2022-07-29,4,800.0,1.0914051841746248,17.0,32.0,61.0,5,35.1113590671005,129.011559245152,부산광역시 서구 대티로 178,True,0.08321964529331514,635000000.0,24669135.738520112,0.020900321543408262,0.050000000000000044,-0.031746031746031744,640000000.0,0.0,550000000.0,0.16363636363636358,8.0,False,0.6666666666666666,1.0,1.0,0.984375,0.89765625,dong,1.0
A10023711,이안오션파크W,남구,우암동,155.0,2022-07-12,4,164.0,1.0580645161290323,2.0,4.0,6.0,3,35.1254183364363,129.08026087482,부산광역시 남구 우암로154번길 25,True,0.03870967741935484,397000000.0,15414101.767662507,-0.07674418604651168,,0.008536585365853666,430000000.0,-0.07674418604651168,380000000.0,0.044736842105263186,2.0,True,0.1111111111111111,1.0,1.0,0.75,0.6958333333333333,dong,3.0
A10023750,e편한세상서면더센트럴,부산진구,범천동,998.0,2022-06-24,4,1020.0,1.0220440881763526,22.0,43.0,80.0,3,35.1520548371687,129.049897995425,부산광역시 부산진구 신암로 133,True,0.08016032064128256,589500000.0,22887116.812710002,0.048932384341636936,0.014655172413793105,0.10849056603773577,616500000.0,-0.04379562043795615,380000000.0,0.5513157894736842,16.0,False,1.0,1.0,1.0,0.8095238095238095,0.9714285714285714,dong,1.0
A10023781,힐스테이트명륜트라디움,동래구,명륜동,874.0,2022-05-26,4,1085.0,1.2414187643020596,5.0,7.0,35.0,2,35.214463197331,129.082846682152,부산광역시 동래구 동래로57번길 94,True,0.04004576659038902,1028000000.0,39926323.90412692,0.015308641975308568,0.09449028480170352,0.07941834451901575,1060000000.0,-0.030188679245283012,790000000.0,0.3012658227848102,5.0,False,0.8333333333333334,0.25,1.0,0.5862068965517241,0.6629310344827586,dong,4.0
A10023790,힐스테이트이진베이시티아파트,서구,암남동,1368.0,2022-05-24,4,2224.0,1.6257309941520468,11.0,29.0,45.0,3,35.0787637032665,129.022924973587,부산광역시 서구 송도해변로 192,True,0.03289473684210526,680000000.0,26550494.449716154,-0.02857142857142858,-0.007194244604316502,-0.0035842293906810374,810000000.0,-0.16049382716049387,561000000.0,0.21212121212121215,12.0,False,1.0,0.5384615384615384,1.0,0.7794117647058824,0.8284502262443438,dong,2.0
A10023837,부산오션시티푸르지오,영도구,동삼동,846.0,2022-04-28,4,937.0,1.107565011820331,4.0,12.0,25.0,2,35.0685254126271,129.084094589982,부산광역시 영도구 동삼오션로 30,True,0.02955082742316785,407250000.0,15827025.91937894,0.05096774193548392,-0.04597014925373133,-0.014634146341463428,521250000.0,-0.23357314148681052,380000000.0,0.051315789473684204,12.0,False,0.7894736842105263,0.5789473684210527,0.9166666666666666,0.43137254901960786,0.7043988648090815,dong,3.0
A10023872,대연양우내안애퍼스트,남구,문현동,560.0,2022-02-28,4,699.0,1.2482142857142857,13.0,35.0,94.0,2,35.1347343005461,129.078070055216,부산광역시 남구 수영로 117,True,0.16785714285714284,634000000.0,24623271.71042411,0.030894308943089532,0.039141414141414144,0.08497316636851515,655000000.0,0.0,435000000.0,0.5057471264367817,24.0,False,0.7391304347826086,1.0,0.9333333333333333,0.5725806451612904,0.8409595605423095,dong,2.0
A10023912,일광한신더휴센트럴포레2단지,기장군,일광읍삼성리,1298.0,2020-06-19,6,1574.0,1.2126348228043142,5.0,15.0,34.0,3,35.2623212335079,129.220342194822,부산광역시 기장군 해빛3로 62,True,0.026194144838212634,460000000.0,17872048.845557477,-0.023354564755838636,0.015118790496760237,-0.005359056806002127,670000000.0,-0.32835820895522383,434250000.0,0.03626943005181338,7.0,False,1.0,0.14285714285714285,0.42857142857142855,0.8823529411764706,0.5823529411764706,dong,3.0
A10023928,사하코오롱하늘채,사하구,신평동,969.0,2021-12-31,4,1042.0,1.0753353973168214,15.0,36.0,71.0,3,35.09221648435,128.968189299826,부산광역시 사하구 신산북로 41,True,0.07327141382868937,320500000.0,12458433.605083026,-0.05177514792899407,-0.06435285610990604,-0.08027210884353742,385000000.0,-0.1662337662337663,303000000.0,0.05940594059405946,10.0,False,0.9285714285714286,0.9285714285714286,1.0,0.7391304347826086,0.9180124223602485,dong,1.0
A10023963,부산항일동미라주더오션(1지구),동구,좌천동,546.0,2021-12-30,4,650.0,1.1904761904761905,2.0,9.0,23.0,3,35.13172851113,129.05245707811,부산광역시 동구 자성로 2,True,0.04212454212454213,550000000.0,21383884.91581936,0.16279069767441867,-0.018705035971222972,-0.03472222222222221,570000000.0,-0.03508771929824561,450000000.0,0.22222222222222232,2.0,True,1.0,0.6,1.0,0.9736842105263158,0.8760526315789474,dong,1.0
A10023969,괴정한신더휴,사하구,괴정동,835.0,2022-06-10,4,902.0,1.0802395209580837,9.0,23.0,50.0,4,35.1076784658799,128.998897634279,부산광역시 사하구 사리로 106,True,0.059880239520958084,500000000.0,19444477.17925451,-0.00497512437810943,0.0024999999999999467,0.04864016736401666,560000000.0,-0.1071428571428571,450000000.0,0.11111111111111116,10.0,False,0.9655172413793104,0.8620689655172413,0.875,0.9642857142857143,0.9116687192118227,dong,1.0
A10023975,동래래미안아이파크,동래구,온천동,3853.0,2022-06-14,4,4277.0,1.1100441214637944,21.0,71.0,251.0,6,35.2108185382833,129.071308200134,부산광역시 동래구 충렬대로107번길 65,True,0.06514404360238775,1000000000.0,38826818.271665365,0.031991744066047545,0.01494845360824737,0.09354120267260568,1060000000.0,-0.1132075471698113,770000000.0,0.22077922077922074,27.0,False,0.975609756097561,0.7804878048780488,1.0,0.9973262032085561,0.9264281987739664,dong,1.0
A10024005,동래3차SKVIEW,동래구,온천동,999.0,2021-12-06,4,1148.0,1.1491491491491492,14.0,38.0,106.0,3,35.2164407285619,129.07979446266,부산광역시 동래구 온천장로65번길 9,True,0.1061061061061061,565250000.0,21980063.95802887,0.016636690647481966,0.02915316982878302,0.012962962962963065,595000000.0,-0.08067226890756307,394300000.0,0.38726857722546293,18.0,False,0.9024390243902439,0.975609756097561,0.5909090909090909,0.8770053475935828,0.8426927090126517,dong,2.0
A10024065,기장유림노르웨이숲,기장군,기장읍교리,165.0,2021-10-07,4,165.0,1.0,3.0,3.0,6.0,2,35.2521501561564,129.219536068852,부산광역시 기장군 차성로436번길 46,True,0.03636363636363636,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,0.5294117647058824,0.37941176470588234,dong,5.0
A10024201,리버파크반도유보라,북구,구포동,790.0,2021-06-21,5,864.0,1.0936708860759494,5.0,17.0,40.0,5,35.2042466425221,129.002397767837,부산광역시 북구 백양대로 1136,True,0.05063291139240506,502500000.0,19529617.66054378,-0.07030527289546717,-0.006038086391082165,0.07537688442211055,610000000.0,-0.12295081967213117,450000000.0,0.18888888888888888,7.0,False,0.8636363636363636,0.8636363636363636,1.0,1.0,0.9181818181818182,dong,1.0
A10024210,공항마을리베르하임주상복합,강서구,대저2동,182.0,2021-07-09,5,216.0,1.1868131868131868,0.0,0.0,0.0,3,35.178296570476,128.955694888857,,True,0.0,,,,,,,,,,,,1.0,1.0,,1.0,0.75,dong,1.0
A10024226,삼한골든뷰에듀스테이션,금정구,부곡동,610.0,2021-06-30,5,758.0,1.2426229508196722,8.0,18.0,65.0,3,35.2308898916178,129.089724186277,부산광역시 금정구 중앙대로1629번길 16,True,0.10655737704918032,628250000.0,24463283.840683155,0.040149006622516525,0.03249999999999997,0.01087866108786617,642000000.0,-0.008566978193146446,525000000.0,0.21238095238095234,13.0,False,0.8076923076923077,1.0,1.0,0.8722222222222222,0.9231410256410256,dong,1.0
A10024249,해운대센텀트루엘1단지,해운대구,반여동,531.0,2019-07-25,7,609.0,1.1468926553672316,4.0,15.0,40.0,3,35.207635823241,129.118658128895,부산광역시 해운대구 삼어로133번나길 17,True,0.07532956685499058,439750000.0,17076480.276412882,0.015588914549653499,-0.006802721088435382,0.022170361726954413,650000000.0,-0.3261538461538461,360000000.0,0.21666666666666656,9.0,False,0.6451612903225806,0.967741935483871,0.7368421052631579,0.6973684210526315,0.7726867572156197,dong,5.0
A10024303,영도센트럴에일린의뜰,영도구,봉래동4가,1216.0,2021-04-29,5,1336.0,1.0986842105263157,9.0,24.0,59.0,5,35.0935638945661,129.047480684119,부산광역시 영도구 태종로 172,True,0.04851973684210526,469500000.0,18253137.027825918,-0.0816625916870416,-0.018721227621483427,-0.080952380952381,558000000.0,-0.1308243727598566,455000000.0,0.06593406593406592,14.0,False,1.0,1.0,1.0,1.0,1.0,dong,1.0
A10024318,이편한세상금정산,북구,만덕동,1969.0,2021-04-12,5,2085.0,1.058913153885221,24.0,40.0,87.0,3,35.2157515534228,129.038054428315,부산광역시 북구 상학로 36,True,0.04418486541391569,429000000.0,16667490.799149495,-0.005793742757821518,-0.014318442153493649,-0.01084474885844744,480000000.0,-0.06770833333333337,402500000.0,0.11180124223602483,35.0,False,0.9583333333333334,0.875,1.0,0.6428571428571429,0.8964285714285715,dong,3.0
A10024328,동대신역비스타동원아파트,서구,동대신동1가,503.0,2021-03-30,5,558.0,1.1093439363817097,8.0,22.0,37.0,4,35.1103728686337,129.022816608344,부산광역시 서구 보수대로154번길 29,True,0.073558648111332,537500000.0,21008975.674004655,,0.033653846153846256,-0.018867924528301883,685000000.0,-0.25547445255474455,490000000.0,0.04081632653061229,2.0,True,1.0,1.0,1.0,0.9375,0.990625,dong,1.0
A10024341,화명푸르지오헤리센트,북구,화명동,886.0,2021-03-24,5,1124.0,1.2686230248306998,10.0,31.0,68.0,4,35.2391676993315,129.016022012086,부산광역시 북구 산성로 28,True,0.07674943566591422,647250000.0,25147323.557289585,0.015294117647058902,0.01298701298701288,0.05541770057899087,744000000.0,-0.13508064516129037,520000000.0,0.23750000000000004,14.0,False,0.6206896551724138,0.9655172413793104,0.9473684210526315,0.8421052631578947,0.8390199637023593,dong,1.0
A10024370,사상역포르투나더테라스,사상구,괘법동,234.0,2021-01-25,5,286.0,1.2222222222222223,3.0,3.0,14.0,1,35.1618516833413,128.982276322952,부산광역시 사상구 광장로 54,True,0.05982905982905983,,,,,,,,,,,,0.6,1.0,,0.2755102040816326,0.5213265306122449,dong,4.0
A10024383,사하역비스타동원,사하구,괴정동,513.0,2021-01-26,5,616.0,1.2007797270955165,4.0,12.0,29.0,2,35.1001350992794,128.98425723893,부산광역시 사하구 낙동대로 280,True,0.056530214424951264,590000000.0,22908824.802091315,0.02341717259323506,0.010273972602739656,0.03254177660510105,710000000.0,-0.16901408450704225,405000000.0,0.45679012345679015,6.0,False,0.9310344827586207,0.7586206896551724,0.9375,0.5392857142857143,0.822164408866995,dong,3.0
A10024393,초량베스티움센트럴베이,동구,초량동,449.0,2021-08-26,5,513.0,1.1425389755011135,3.0,12.0,19.0,3,35.1244037750158,129.038362454203,부산광역시 동구 홍곡로 37,True,0.042316258351893093,580000000.0,22527453.12665513,0.03571428571428581,-0.004366812227074246,0.04587155963302747,778000000.0,-0.25449871465295626,508000000.0,0.1417322834645669,2.0,True,0.8,0.6,0.875,0.890625,0.7723437499999999,dong,3.0
A10024476,일광신도시비스타동원2차,기장군,일광읍이천리,917.0,2020-12-30,5,1778.0,1.9389312977099236,7.0,18.0,33.0,2,35.2686425093774,129.230066238261,부산광역시 기장군 해송1로 33,True,0.03598691384950927,,,,,,,,,,,,1.0,0.3333333333333333,,0.8333333333333334,0.5249999999999999,dong,1.0
A10024535,대신푸르지오2차,서구,서대신동2가,815.0,2021-01-22,5,944.0,1.158282208588957,9.0,29.0,59.0,5,35.1084567309889,129.013588861488,부산광역시 서구 고운들로 181,True,0.07239263803680981,599500000.0,23286074.966012817,0.01610169491525415,0.0008347245409014992,-0.012767710049423342,650000000.0,-0.07769230769230773,500000000.0,0.19900000000000007,11.0,False,1.0,0.6666666666666666,0.6666666666666666,0.984375,0.8143229166666666,dong,2.0
A10024590,경보그랜드비치,기장군,기장읍대변리,117.0,2018-01-25,8,,,2.0,5.0,6.0,3,35.225686921741,129.226679246008,부산광역시 기장군 무양2길 17-7,True,0.05128205128205128,370000000.0,14412096.2458909,0.08823529411764697,,-0.04054054054054057,385000000.0,-0.038961038961038974,340000000.0,0.08823529411764697,2.0,True,1.0,1.0,1.0,1.0,1.0,dong,1.0
A10024591,롯데캐슬스타,해운대구,중동,828.0,2020-09-02,5,972.0,1.173913043478261,6.0,16.0,56.0,2,35.1647378327007,129.163520530517,부산광역시 해운대구 중동2로34번길 6,True,0.06763285024154589,1057750000.0,41077151.99522942,-0.0802173913043478,0.09569377990430628,-0.007511737089201831,1306050000.0,-0.17882163776271964,910000000.0,0.1785714285714286,9.0,False,0.9310344827586207,0.9310344827586207,1.0,0.665,0.9083706896551724,dong,1.0
A10024602,서면아이파크1단지,부산진구,전포동,2144.0,2020-10-16,5,2342.0,1.0923507462686568,37.0,71.0,168.0,5,35.1551400379108,129.068740212481,부산광역시 부산진구 동성로 50,True,0.07835820895522388,695000000.0,27068718.07460981,-0.014184397163120588,-0.0021276595744680327,0.010957427698940148,890000000.0,-0.2191011235955056,614000000.0,0.1319218241042346,21.0,False,1.0,0.9,0.9090909090909091,0.9788732394366197,0.9441037131882203,dong,2.0
A10024627,연산롯데캐슬골드포레,연제구,연산동,1230.0,2020-07-29,6,1407.0,1.1439024390243901,16.0,36.0,101.0,5,35.1741600807294,129.080915089737,부산광역시 연제구 황령산로 615,True,0.08211382113821138,771500000.0,29957312.23313114,-0.007078507078507101,0.03164556962025311,0.03082191780821919,890000000.0,-0.13314606741573032,607500000.0,0.2699588477366255,19.0,False,0.9,0.7833333333333333,1.0,0.992,0.9037999999999999,dong,2.0
A10024628,온천천경동리인타워2차,동래구,수안동,176.0,2020-09-09,5,182.0,1.0340909090909092,2.0,4.0,7.0,1,35.1943298576513,129.090055718212,부산광역시 동래구 수안로8번길 38,True,0.03977272727272727,545000000.0,21180479.140499845,-0.021543985637342944,-0.02069886490095707,-0.004524886877828038,790000000.0,-0.310126582278481,386000000.0,0.41191709844559576,4.0,False,0.45454545454545453,0.5454545454545454,1.0,0.23684210526315788,0.5855263157894737,dong,4.0
A10024664,더샵명지퍼스트월드3단지,강서구,명지동,1530.0,2020-07-28,6,1830.0,1.196078431372549,28.0,49.0,104.0,2,35.0947817266961,128.906874174632,부산광역시 강서구 명지국제2로 41,True,0.06797385620915032,570500000.0,22537854.27720978,-0.021440823327615766,-0.03310980720871748,-0.007933194154488565,900000000.0,-0.375,500100000.0,0.1247750449910019,46.0,False,0.9615384615384616,0.9615384615384616,0.9545454545454546,0.46296296296296297,0.8850038850038849,dong,1.0
A10024695,광안자이,수영구,광안동,971.0,2020-08-06,6,1107.0,1.1400617919670444,13.0,30.0,58.0,5,35.1552831735431,129.109801726186,부산광역시 수영구 호암로29번길 50,True,0.05973223480947477,974000000.0,37845284.35181914,-0.030845771144278555,0.14393063583815024,0.09712643678160915,1445000000.0,-0.3771626297577855,297000000.0,2.0303030303030303,16.0,False,0.9523809523809523,0.8095238095238095,0.9166666666666666,0.9946236559139785,0.906931643625192,dong,1.0
A10024696,협성휴포레시티즌파크,부산진구,부암동,389.0,2020-07-20,6,489.0,1.25706940874036,6.0,14.0,25.0,3,35.1663353864209,129.047379332513,부산광역시 부산진구 동평로 173,True,0.06426735218508997,476000000.0,18482834.498013962,-0.002096436058700246,0.0,0.0483516483516484,486000000.0,-0.02366255144032925,414000000.0,0.14613526570048307,8.0,False,0.48148148148148145,0.8518518518518519,0.9375,0.7608695652173914,0.7485054347826086,dong,4.0
A10024697,더샵명지퍼스트월드2단지,강서구,명지동,1406.0,2020-07-28,6,1690.0,1.20199146514936,19.0,39.0,74.0,2,35.0975218758561,128.905203069718,부산광역시 강서구 명지국제7로 37,True,0.05263157894736842,580000000.0,22528672.856362645,-0.008547008547008517,-0.022651006711409405,-0.004237288135593209,890000000.0,-0.3370786516853933,540000000.0,0.09259259259259256,30.0,False,0.9230769230769231,0.6153846153846154,1.0,0.46296296296296297,0.780982905982906,dong,2.0
A10024704,문현경동리인아파트,남구,문현동,600.0,2020-07-28,6,671.0,1.1183333333333334,11.0,25.0,48.0,2,35.1409691251054,129.074276365533,부산광역시 남구 문현로 36-1,True,0.08,464000000.0,18082917.830900155,-0.05063938618925834,0.015317286652078765,0.054982817869415834,693000000.0,-0.33044733044733043,410000000.0,0.13170731707317063,5.0,False,0.782608695652174,0.9130434782608695,0.7333333333333333,0.5725806451612904,0.7779160822814399,dong,3.0
A10024754,가야센트레빌,부산진구,가야동,212.0,2020-06-30,6,255.0,1.2028301886792452,6.0,10.0,19.0,2,35.1529983352845,129.028942059854,부산광역시 부산진구 가야공원로 6,True,0.08962264150943396,609000000.0,23654560.563389212,0.05363321799307963,-0.04720000000000002,0.05425032037590771,735000000.0,-0.17142857142857137,450000000.0,0.3533333333333333,6.0,False,0.25,1.0,0.8888888888888888,0.5,0.6722222222222222,dong,4.0
A10024800,e편한세상동래아시아드,동래구,온천동,439.0,2020-06-26,6,450.0,1.0250569476082005,3.0,10.0,22.0,4,35.2022880869995,129.0663177188,부산광역시 동래구 아시아드대로 202,True,0.05011389521640091,790000000.0,30682142.1461365,-0.048192771084337394,0.05882352941176472,0.11430625449317033,930000000.0,-0.12903225806451613,600000000.0,0.3500000000000001,3.0,False,0.6585365853658537,0.6829268292682927,0.8636363636363636,0.9625668449197861,0.7627331420373028,dong,5.0
A10024852,서면3차봄여름가을겨울,부산진구,범천동,382.0,2020-06-05,6,468.0,1.225130890052356,5.0,11.0,29.0,4,35.1563590383624,129.047545231598,부산광역시 부산진구 가야대로 694,True,0.07591623036649214,475000000.0,18447253.21282305,-0.020618556701030966,0.032258064516129004,-0.019791666666666652,520000000.0,-0.09615384615384615,420000000.0,0.11904761904761907,4.0,False,0.6190476190476191,0.9523809523809523,0.8333333333333334,0.9761904761904762,0.8261904761904761,dong,2.0
A10024859,장림역베스티움2차,사하구,장림동,221.0,2020-06-04,6,229.0,1.0361990950226245,2.0,9.0,14.0,3,35.080388157739,128.973635234117,부산광역시 사하구 장림번영로 76,True,0.06334841628959276,360000000.0,13978213.753715169,0.022727272727272707,0.0820668693009119,-0.030898876404494402,418000000.0,-0.13875598086124397,320000000.0,0.125,4.0,False,0.34615384615384615,0.9615384615384616,0.9166666666666666,0.725,0.7302243589743589,dong,4.0
A10024875,브라운스톤하이포레,서구,동대신동3가,554.0,2020-09-22,5,592.0,1.068592057761733,3.0,9.0,32.0,3,35.1184561607383,129.019216891509,부산광역시 서구 동대로19번길 32,True,0.05776173285198556,470000000.0,18259948.198728513,-0.12639405204460963,0.03688933200398803,0.011928429423459175,674000000.0,-0.3768545994065282,420000000.0,0.0,6.0,False,1.0,1.0,1.0,0.9615384615384616,0.9942307692307693,dong,1.0
A10024906,일광자이푸르지오1단지,기장군,일광읍삼성리,488.0,2020-01-23,6,590.0,1.209016393442623,6.0,10.0,30.0,3,35.2662872164539,129.222305202514,부산광역시 기장군 해빛로 39-15,True,0.06147540983606557,507000000.0,19697548.297949187,-0.01815541031227308,0.009373458312777583,0.006435643564356441,778000000.0,-0.3380462724935732,383000000.0,0.3446475195822454,5.0,False,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.8823529411764706,0.5252100840336134,dong,4.0
A10024909,일광자이푸르지오2단지,기장군,일광읍삼성리,1059.0,2020-01-23,6,1277.0,1.2058545797922569,10.0,30.0,64.0,3,35.266508511069,129.224075807701,부산광역시 기장군 해빛로 29,True,0.06043437204910293,515000000.0,20016206.11922333,-0.06871609403254975,-0.0022977941176470784,0.03767286599904618,829000000.0,-0.37876960193003617,400000000.0,0.2875000000000001,27.0,False,0.8571428571428571,0.42857142857142855,1.0,0.8823529411764706,0.7680672268907562,dong,2.0
A10024915,충무대로봄여름가을겨울,서구,남부민동,266.0,2020-04-13,6,250.0,0.9398496240601504,2.0,4.0,11.0,2,35.0909112261454,129.023735078113,부산광역시 서구 충무대로 229,True,0.041353383458646614,,,,,,333430000.0,-0.1602435293764808,280000000.0,0.0,0.0,True,0.8,1.0,,0.5714285714285714,0.6257142857142858,dong,1.0
A10024919,일광신도시비스타동원1차,기장군,일광읍삼성리,701.0,2020-03-26,6,1309.0,1.8673323823109844,9.0,16.0,49.0,1,35.2686940584841,129.22713210067,부산광역시 기장군 해빛2로 24,True,0.06990014265335236,,,,,,,,,,,,0.5714285714285714,0.7142857142857143,,0.23529411764705882,0.4210084033613445,dong,5.0
A10024953,포레나부산초읍,부산진구,초읍동,1113.0,2020-03-30,6,1117.0,1.0035938903863433,20.0,34.0,119.0,4,35.1758848111544,129.045748934043,부산광역시 부산진구 초연로 6,True,0.1069182389937107,548000000.0,21297669.198346023,0.02766057196436944,0.018587360594795488,0.07058823529411762,700000000.0,-0.2171428571428572,440000000.0,0.24545454545454537,12.0,False,1.0,0.9,0.8,0.975609756097561,0.9163414634146342,dong,1.0
A10024982,쌍용더플래티넘사직아시아드아파트,동래구,사직동,914.0,2020-02-28,6,983.0,1.075492341356674,11.0,20.0,51.0,3,35.1962684818295,129.067245241012,부산광역시 동래구 아시아드대로134번길 14,True,0.05579868708971553,1100000000.0,42737759.69370095,0.01382488479262678,0.09725685785536164,0.08997361477572552,1222500000.0,-0.09202453987730064,396955000.0,1.796286732753083,10.0,False,0.8421052631578947,0.5789473684210527,1.0,0.6982758620689655,0.7810571687840291,dong,3.0
A10024998,범양레우스센트럴베이,동구,초량동,856.0,2020-02-27,6,996.0,1.1635514018691588,8.0,17.0,49.0,2,35.121213153349,129.041661018536,부산광역시 동구 초량중로 114,True,0.05724299065420561,563250000.0,21879812.246115576,-0.028879310344827602,0.01866081229418226,0.0964083175803403,775000000.0,-0.24645161290322581,500000000.0,0.16799999999999993,13.0,False,1.0,1.0,0.75,0.6484375,0.884765625,dong,1.0
A10024999,덕천역이즈카운티,북구,덕천동,250.0,2019-10-29,6,222.0,0.888,4.0,6.0,16.0,3,35.2121249318227,129.009822897172,부산광역시 북구 금곡대로8번길 87,True,0.064,,,,,,,,,,,,0.2857142857142857,0.9285714285714286,,0.8888888888888888,0.4976190476190476,dong,5.0
A10025042,e편한세상일광,기장군,일광읍삼성리,913.0,2020-01-23,6,1097.0,1.2015334063526835,18.0,31.0,77.0,2,35.269062848856,129.22605244534,부산광역시 기장군 해빛2로 21,True,0.08433734939759036,511500000.0,19861319.640226483,0.043877551020408134,-0.013588324106693528,-0.007000000000000006,745000000.0,-0.30201342281879195,362900000.0,0.43290162579222935,14.0,False,0.7142857142857143,1.0,0.8571428571428571,0.5882352941176471,0.8168067226890756,dong,1.0
A10025075,e편한세상오션테라스3단지,수영구,민락동,1038.0,2020-01-16,6,1448.0,1.394990366088632,11.0,27.0,43.0,3,35.1560922571174,129.128683849328,부산광역시 수영구 광안해변로326번길 10,True,0.041425818882466284,800000000.0,31085337.493744664,0.1049723756906078,0.0019736842105262387,0.08532666904676911,1450000000.0,-0.4482758620689655,468330000.0,0.7081972113680524,15.0,False,0.9230769230769231,0.38461538461538464,0.75,0.8863636363636364,0.7127622377622378,dong,3.0
