lawd_cd,dong,jibun,complex_name_normalized,trade_complex_name,kapt_complex_name,kapt_code,internal_complex_id,match_method,match_score,name_similarity,candidate_count,trade_road_address_key,trade_legal_address_key,manual_review
26320,구포동,1295,구포유림노르웨이숲2차,구포유림노르웨이숲2차,구포유림노르웨이숲,A61609206,A61609206,dong_fuzzy,90.0,90.0,22,북구|낙동북로|743,북구|구포동|1295,False
26320,금곡동,97-10,금곡화목타운,금곡화목타운,금곡화목타운,A61681107,A61681107,road_legal_address_exact,100.0,100.0,1,북구|효열로220번길|22,북구|금곡동|97-10,False
26320,만덕동,960,더래디언트금정산,더 래디언트 금정산,더래디언트금정산,A10025235,A10025235,road_legal_address_exact,100.0,100.0,1,북구|상학로|35,북구|만덕동|960,False
26320,덕천동,397-1,아남프라자,아남프라자,아남프라자아파트,A61610002,A61610002,road_legal_address_exact,100.0,100.0,1,북구|금곡대로8번길|33,북구|덕천동|397-1,False
26320,구포동,1246-4,벽산그린타운,벽산그린타운,벽산그린타운,A61680901,A61680901,road_legal_address_exact,100.0,100.0,1,북구|시랑로182번길|19,북구|구포동|1246-4,False
26320,금곡동,96-1,유림2차,유림2차(1),금곡유림2차아파트(201-203),A61681003,A61681003,road_legal_address_exact,100.0,80.0,1,북구|효열로|193,북구|금곡동|96-1,False
26320,화명동,2287-3,레지던스라움,레지던스라움,,,TRADE_85E474C965B7,unmatched,0.0,14.28571428571429,29,북구|금곡대로285번길|5,북구|화명동|2287-3,True
26320,만덕동,605-13,북부,북부,,,TRADE_F32C48FE3147,unmatched,0.0,18.181818181818176,25,북구|만덕대로290번길|16,북구|만덕동|605-13,True
26320,구포동,1060-205,경일,경일,,,TRADE_CC69CC27ABEA,unmatched,0.0,33.333333333333336,22,북구|가람로|28,북구|구포동|1060-205,True
26320,구포동,49,삼경장미,삼경장미,삼경장미아파트,A61683602,A61683602,road_address_exact,100.0,100.0,1,북구|시랑로21번길|50,북구|구포동|49,False
26320,구포동,1053-4,대주하이빌,대주하이빌,,,TRADE_EB19B5C2C57B,unmatched,0.0,22.22222222222222,22,북구|낙동북로|639,북구|구포동|1053-4,True
26320,화명동,752,화명대우,화명대우,화명대우푸르지오,A61673303,A61673303,road_legal_address_exact,100.0,66.66666666666667,1,북구|화명대로|104,북구|화명동|752,False
26320,구포동,1224,구포동성가든타워,구포동성가든타워,,,TRADE_88A52FE2AECD,unmatched,0.0,50.0,22,북구|시랑로79번길|30-8,북구|구포동|1224,True
26350,좌동,1439,벽산2,벽산2,해운대벽산2차아파트,A61203033,A61203033,road_legal_address_exact,100.0,60.0,1,해운대구|좌동순환로299번길|11,해운대구|좌동|1439,False
26350,중동,1492-16,동양힐타운,동양힐타운,,,TRADE_03CE94B91CDA,unmatched,0.0,20.0,29,해운대구|달맞이길117번나길|16,해운대구|중동|1492-16,True
26350,송정동,200-4,쏠데까사,쏠데까사,,,TRADE_4466C531AFD1,unmatched,0.0,0.0,5,해운대구|송정중앙로21번길|14,해운대구|송정동|200-4,True
