internal_complex_id,complex_name,sigungu,dong,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag,discount_vs_dong_mean,watch_label
A60680705,에덴금호,영도구,동삼동,285.0,1995-06-09,31,220.0,0.7719298245614035,1.0,4.0,9.0,3,35.0710310870538,129.075712610301,부산광역시 영도구 태종로 702,True,0.031578947368421054,170000000.0,6716954.022988506,0.2142857142857142,0.29166666666666674,-0.06976744186046513,190000000.0,-0.10526315789473684,105000000.0,0.6190476190476191,2.0,True,0.030303030303030276,데이터 기반 노후단지
A60680909,국제마마뉴비치타운,영도구,동삼동,522.0,1995-07-03,31,573.0,1.0977011494252873,5.0,9.0,14.0,3,35.0724791628311,129.069240000023,부산광역시 영도구 중리로 32,True,0.02681992337164751,170000000.0,6541511.194029851,-0.05555555555555558,0.07716049382716039,-0.01833568406205921,234000000.0,-0.3162393162393162,141000000.0,0.13475177304964547,8.0,False,0.030303030303030276,데이터 기반 노후단지
A60680912,절영아파트(215동-217동),영도구,동삼동,1340.0,1995-10-20,30,685.0,0.5111940298507462,6.0,17.0,37.0,1,35.0767270675141,129.067752734813,부산광역시 영도구 와치로 231,True,0.027611940298507463,,,,,,,,,,,,,데이터 기반 노후단지
A60681801,삼창,영도구,청학동,175.0,1995-12-29,30,111.0,0.6342857142857142,0.0,2.0,2.0,2,35.0922675558914,129.066622624195,부산광역시 영도구 광암길 6,True,0.011428571428571429,,,,,,183000000.0,-0.03825136612021862,153000000.0,0.15032679738562083,0.0,True,,데이터 기반 노후단지
A60681802,한라비치,영도구,청학동,299.0,1994-05-14,32,254.0,0.8494983277591973,1.0,6.0,6.0,3,35.0892915085618,129.067871065438,부산광역시 영도구 태종로 428,True,0.020066889632107024,193000000.0,7507957.090651891,0.1352941176470588,,0.0676470588235294,238500000.0,-0.19077568134171907,160500000.0,0.20249221183800614,2.0,True,0.0,데이터 기반 노후단지
A60702002,우성베스토피아,동래구,복천동,744.0,1989-02-08,37,736.0,0.989247311827957,1.0,8.0,20.0,3,35.205826507023,129.087317319323,부산광역시 동래구 복천로5번길 34,True,0.026881720430107527,350000000.0,13609049.1339696,0.09375,-0.044798222880414684,0.06149517684887451,595000000.0,-0.4117647058823529,240000000.0,0.45833333333333326,4.0,False,0.0,데이터 기반 노후단지
A60706303,동부현대,동래구,온천동,227.0,1995-10-28,30,183.0,0.8061674008810573,0.0,1.0,3.0,3,35.2061638285848,129.05847169714,부산광역시 동래구 쇠미로129번길 86,True,0.013215859030837005,,,,,,210000000.0,-0.1428571428571429,130000000.0,0.3846153846153846,0.0,True,,데이터 기반 노후단지
A60711001,조양,동래구,명장동,380.0,1983-10-22,42,296.0,0.7789473684210526,4.0,9.0,17.0,3,35.2059409006853,129.101215043535,부산광역시 동래구 반송로273번길 2,True,0.04473684210526316,,,,,,500000000.0,-0.19999999999999996,398000000.0,0.005025125628140614,0.0,True,,데이터 기반 노후단지
A60711002,삼성타운,동래구,명장동,471.0,1996-08-01,30,381.0,0.8089171974522293,3.0,5.0,13.0,2,35.2026966821831,129.099963388662,부산광역시 동래구 명장로20번길 90,True,0.027600849256900213,315000000.0,12265486.725663714,,-0.023255813953488413,0.06085526315789469,410000000.0,-0.29268292682926833,258750000.0,0.12077294685990347,2.0,True,0.24752475247524752,데이터 기반 노후단지
A60712102,삼익,동래구,사직동,300.0,1979-06-25,47,241.0,0.8033333333333333,4.0,6.0,12.0,3,35.2007754924069,129.059105181141,부산광역시 동래구 사직북로48번길 25,True,0.04,,,,-0.050000000000000044,,575000000.0,-0.17391304347826086,340000000.0,0.3970588235294117,1.0,True,,데이터 기반 노후단지
A60775306,동래럭키,동래구,온천동,1536.0,1983-04-04,43,668.0,0.4348958333333333,3.0,14.0,36.0,2,35.2098418293523,129.074414771081,부산광역시 동래구 충렬대로107번길 54,True,0.0234375,832500000.0,32458057.65595463,-0.03197674418604646,0.07499999999999996,0.08553054662379411,1235000000.0,-0.2995951417004049,660000000.0,0.31060606060606055,7.0,False,0.4832962138084633,데이터 기반 노후단지
A60775701,중앙하이츠1,동래구,낙민동,330.0,1994-09-30,31,191.0,0.5787878787878787,0.0,11.0,17.0,2,35.1951138337049,129.09650329891,부산광역시 동래구 안남로31번길 10,True,0.051515151515151514,,,,,0.02635658914728678,410000000.0,-0.1658536585365854,237000000.0,0.4430379746835442,2.0,True,,데이터 기반 노후단지
A60776006,한양,동래구,낙민동,552.0,1980-04-30,46,181.0,0.3278985507246377,2.0,8.0,9.0,3,35.1984482125389,129.091672765039,부산광역시 동래구 충렬대로 314,True,0.016304347826086956,420000000.0,16716921.963574959,-0.05084745762711862,-0.011235955056179803,,720000000.0,-0.41666666666666663,340000000.0,0.23529411764705888,5.0,False,0.16129032258064502,데이터 기반 노후단지
A60776301,동래복천현대,동래구,복천동,370.0,1996-03-29,30,277.0,0.7486486486486487,0.0,0.0,11.0,2,35.207317387581,129.086135102383,부산광역시 동래구 복천로5번길 31,True,0.02972972972972973,,,,,-0.014539579967689842,447000000.0,-0.31767337807606266,260000000.0,0.17307692307692313,0.0,True,,데이터 기반 노후단지
A60777805,삼익,동래구,온천동,432.0,1978-12-11,47,255.0,0.5902777777777778,2.0,8.0,11.0,3,35.2131533810125,129.074840755826,부산광역시 동래구 금강로 28,True,0.02546296296296296,,,,0.15999999999999992,-0.08080808080808077,850000000.0,-0.44352941176470584,367000000.0,0.28882833787465945,3.0,False,,데이터 기반 노후단지
A60780104,중앙하이츠2,동래구,낙민동,511.0,1996-06-17,30,320.0,0.6262230919765166,4.0,11.0,27.0,2,35.1942207793998,129.095775567402,부산광역시 동래구 안남로 36,True,0.05283757338551859,380000000.0,14782506.188848283,-0.11318553092182027,0.10354223433242504,0.08571428571428563,470000000.0,-0.19148936170212771,281000000.0,0.35231316725978656,3.0,False,0.05069124423963123,데이터 기반 노후단지
A60780701,영산무지개타운,동래구,명장동,186.0,1993-06-26,33,130.0,0.6989247311827957,0.0,2.0,8.0,2,35.204982211851,129.098579243599,부산광역시 동래구 충렬사로67번길 13,True,0.043010752688172046,,,,-0.07912087912087917,-0.06888888888888889,295000000.0,-0.28983050847457625,180000000.0,0.16388888888888897,1.0,True,,데이터 기반 노후단지
A60780703,국제파크,동래구,명장동,255.0,1996-05-23,30,206.0,0.807843137254902,1.0,1.0,4.0,4,35.205797845905,129.100225846451,부산광역시 동래구 충렬사로 81,True,0.01568627450980392,265000000.0,10312500.0,,-0.10016977928692694,0.15599999999999992,342000000.0,-0.22514619883040932,240000000.0,0.10416666666666674,1.0,True,0.04950495049504955,데이터 기반 노후단지
A60781204,명장경동,동래구,명장동,335.0,1992-05-25,34,337.0,1.0059701492537314,1.0,2.0,5.0,1,35.2070824492915,129.101808154632,부산광역시 동래구 명서로 182,True,0.014925373134328358,230000000.0,8939929.328621907,-0.04166666666666663,-0.09615384615384615,-0.17763157894736847,405000000.0,-0.4320987654320988,230000000.0,0.0,2.0,True,-0.08910891089108908,데이터 기반 노후단지
A60781502,유원,동래구,사직동,236.0,1992-12-02,33,205.0,0.8686440677966102,0.0,1.0,3.0,3,35.2041753489932,129.055055798796,부산광역시 동래구 쇠미로119번길 85,True,0.012711864406779662,,,,,-0.11275415896487984,174000000.0,-0.31034482758620685,120000000.0,0.0,1.0,True,,데이터 기반 노후단지
A60782204,새동래1(가~라동),동래구,수안동,424.0,1979-11-24,46,223.0,0.5259433962264151,0.0,3.0,7.0,4,35.1999785601655,129.082835125892,부산광역시 동래구 명륜로75번길 31,True,0.01650943396226415,,,,,,440000000.0,-0.19318181818181823,355000000.0,0.0,0.0,True,,데이터 기반 노후단지
A60782402,금양해바라기1,동래구,수안동,216.0,1979-06-22,47,185.0,0.8564814814814815,1.0,8.0,16.0,4,35.2007741697571,129.081222575291,부산광역시 동래구 충렬대로202번길 14,True,0.07407407407407407,,,,0.040358841331604056,0.01819848975188787,635000000.0,-0.2420944881889764,427000000.0,0.12709601873536291,1.0,True,,데이터 기반 노후단지
A60782403,금양해바라기2,동래구,수안동,228.0,1981-01-20,45,197.0,0.8640350877192983,3.0,9.0,28.0,4,35.2007741697571,129.081222575291,부산광역시 동래구 충렬대로202번길 14,True,0.12280701754385964,491000000.0,19071327.68361582,,-0.03725490196078429,0.1310734463276837,510000000.0,-0.03725490196078429,442500000.0,0.1096045197740112,1.0,True,0.0,데이터 기반 노후단지
A60782701,화목,동래구,안락동,793.0,1990-08-31,36,669.0,0.8436317780580076,3.0,8.0,16.0,2,35.2028961368731,129.096894952043,부산광역시 동래구 충렬사로 39,True,0.0201765447667087,235000000.0,9128899.35256033,0.1325301204819278,-0.13725490196078427,-0.04958677685950408,425000000.0,-0.43529411764705883,205000000.0,0.1707317073170731,6.0,False,0.0,데이터 기반 노후단지
A60783703,온천화신아파트,동래구,온천동,210.0,1991-03-14,35,197.0,0.9380952380952381,0.0,0.0,1.0,2,35.2111275824039,129.064132592803,부산광역시 동래구 쇠미로235번길 9,True,0.004761904761904762,,,,,,292500000.0,-0.14529914529914534,150000000.0,0.6666666666666667,0.0,True,,데이터 기반 노후단지
A60784001,대륙코리아나,동래구,온천동,183.0,1995-11-11,30,136.0,0.7431693989071039,0.0,2.0,6.0,2,35.2051069642959,129.058354435146,부산광역시 동래구 쇠미로129번길 67,True,0.03278688524590164,,,,,,240000000.0,-0.1333333333333333,165000000.0,0.2606060606060605,2.0,True,,데이터 기반 노후단지
A60784004,새온천화신동영,동래구,온천동,464.0,1995-08-31,31,345.0,0.7435344827586207,1.0,6.0,15.0,4,35.2049198335584,129.060126503007,부산광역시 동래구 쇠미로129번길 62-12,True,0.032327586206896554,,,,0.02941176470588225,,220000000.0,-0.20454545454545459,150000000.0,0.16666666666666674,1.0,True,,데이터 기반 노후단지
A60784302,동영,동래구,온천동,215.0,1992-04-13,34,192.0,0.8930232558139535,1.0,4.0,5.0,5,35.2029718249172,129.075180782235,부산광역시 동래구 충렬대로140번길 56,True,0.023255813953488372,,,,-0.019718309859154903,0.008522727272727293,410000000.0,-0.17560975609756102,280000000.0,0.20714285714285707,2.0,True,,데이터 기반 노후단지
A60804303,벽산기린,남구,문현동,300.0,1990-11-19,35,250.0,0.8333333333333334,4.0,4.0,7.0,1,35.1348944789754,129.071759407674,부산광역시 남구 지게골로 52-15,True,0.023333333333333334,256500000.0,9995866.79263108,,-0.0019455252918287869,-0.011538461538461497,328000000.0,-0.22865853658536583,195000000.0,0.2974358974358975,4.0,False,-0.08146821844225605,데이터 기반 노후단지
A60806104,동일,남구,우암동,312.0,1988-07-28,38,195.0,0.625,0.0,0.0,0.0,4,35.125613410547,129.07866638816,부산광역시 남구 유엔로 1-1,True,0.0,,,,,,295000000.0,-0.05084745762711862,200000000.0,0.3999999999999999,0.0,True,,데이터 기반 노후단지
A60809201,벽산화이트타워,남구,용호동,343.0,1994-12-15,31,222.0,0.6472303206997084,2.0,2.0,9.0,2,35.1106451130922,129.116180925431,부산광역시 남구 용호로269번길 90,True,0.026239067055393587,,,,,-0.02034883720930236,246000000.0,-0.3150406504065041,150000000.0,0.1233333333333333,0.0,True,,데이터 기반 노후단지
A60875305,감만현대1차,남구,감만동,885.0,1996-05-01,30,561.0,0.6338983050847458,2.0,5.0,19.0,3,35.1116284133821,129.08278722916,부산광역시 남구 우암로2번길 5,True,0.021468926553672316,,,,,0.26865671641791056,265000000.0,-0.037735849056603765,201000000.0,0.26865671641791056,0.0,True,,데이터 기반 노후단지
A60875603,장백장미타워1,남구,대연동,287.0,1996-02-12,30,235.0,0.818815331010453,3.0,4.0,6.0,4,35.1490070056331,129.091256816267,부산광역시 남구 황령대로319번길 120,True,0.020905923344947737,225000000.0,9068376.528907808,-0.021739130434782594,0.09523809523809534,0.22222222222222232,287500000.0,-0.13043478260869568,150000000.0,0.6666666666666667,3.0,False,0.0,데이터 기반 노후단지
A60876202,한양,남구,문현동,225.0,1978-11-20,47,180.0,0.8,1.0,2.0,2.0,3,35.1443773951391,129.073134867679,부산광역시 남구 고동골로78번길 23,True,0.008888888888888889,302000000.0,11840323.155518591,,,,340000000.0,-0.11176470588235299,220000000.0,0.3727272727272728,1.0,True,0.08146821844225594,데이터 기반 노후단지
A60876301,일신프리빌리지,남구,용호동,518.0,1996-02-26,30,381.0,0.7355212355212355,8.0,11.0,23.0,3,35.1264844347542,129.107746359289,부산광역시 남구 용호로 34,True,0.0444015444015444,303750000.0,11794034.592304977,0.012499999999999956,-0.032258064516129004,0.13888888888888884,423500000.0,-0.29161747343565525,250000000.0,0.19999999999999996,6.0,False,0.0,데이터 기반 노후단지
A60876602,도시타워,남구,용호동,232.0,1993-03-22,33,170.0,0.7327586206896551,3.0,5.0,7.0,3,35.1113983178011,129.108404970996,부산광역시 남구 용호로232번길 31,True,0.03017241379310345,,,,,,170000000.0,0.0,170000000.0,0.0,0.0,True,,데이터 기반 노후단지
A60876904,경동,남구,용호동,499.0,1992-12-05,33,490.0,0.9819639278557114,4.0,12.0,16.0,4,35.1168252310244,129.116604883383,부산광역시 남구 동명로 202,True,0.03206412825651302,,,,0.04035874439461873,-0.04166666666666663,220000000.0,-0.2090909090909091,162000000.0,0.07407407407407418,1.0,True,,데이터 기반 노후단지
A60877106,뉴서울,남구,우암동,429.0,1996-04-01,30,273.0,0.6363636363636364,5.0,8.0,8.0,2,35.1248893944206,129.079413370863,부산광역시 남구 유엔로 10,True,0.018648018648018648,255500000.0,9985196.589294173,-0.03584905660377358,,-0.036111111111111094,321000000.0,-0.2040498442367601,202000000.0,0.26485148514851486,5.0,False,0.08320084790673032,데이터 기반 노후단지
A60877302,자유1,남구,우암동,299.0,1991-12-10,34,233.0,0.7792642140468228,3.0,5.0,8.0,2,35.1260434945939,129.081586989914,부산광역시 남구 우암로154번길 57,True,0.026755852842809364,216250000.0,8397564.132737113,-0.045253863134657846,,0.006666666666666599,267000000.0,-0.13857677902621723,191000000.0,0.20418848167539272,5.0,False,-0.08320084790673021,데이터 기반 노후단지
A60877405,자유2,남구,우암동,335.0,1993-06-14,33,257.0,0.7671641791044777,1.0,1.0,5.0,3,35.1254911265067,129.081311656871,부산광역시 남구 유엔로 22,True,0.014925373134328358,,,,,-0.004255319148936176,310000000.0,-0.25806451612903225,180000000.0,0.2777777777777777,0.0,True,,데이터 기반 노후단지
A60877503,우암자유3,남구,우암동,288.0,1994-03-26,32,251.0,0.8715277777777778,1.0,2.0,3.0,4,35.1236692993283,129.080537319844,부산광역시 남구 우암로 142,True,0.010416666666666666,,,,0.10499999999999998,-0.020930232558139528,315000000.0,-0.29841269841269846,200000000.0,0.10499999999999998,1.0,True,,데이터 기반 노후단지
A60879402,대우,남구,대연동,457.0,1996-02-27,30,323.0,0.7067833698030634,0.0,2.0,5.0,3,35.1226138653384,129.089334527126,부산광역시 남구 홍곡로 343,True,0.010940919037199124,,,,,0.08108108108108114,299000000.0,-0.0635451505016722,200000000.0,0.3999999999999999,0.0,True,,데이터 기반 노후단지
A60880003,우암자유4,남구,감만동,269.0,1994-10-11,31,200.0,0.7434944237918215,3.0,5.0,8.0,4,35.1222348052972,129.082149128341,부산광역시 남구 석포로 7,True,0.02973977695167286,,,,,,287000000.0,-0.059233449477351874,208000000.0,0.29807692307692313,0.0,True,,데이터 기반 노후단지
A60882001,광원문현맨션,남구,문현동,200.0,1991-03-12,35,120.0,0.6,0.0,0.0,2.0,3,35.1463800862981,129.074248371105,부산광역시 남구 고동골로97번길 67,True,0.01,,,,,-0.10829493087557607,263000000.0,-0.2889733840304183,167000000.0,0.11976047904191622,0.0,True,,데이터 기반 노후단지
A60882302,대도라이프타운,남구,문현동,293.0,1992-12-15,33,124.0,0.4232081911262799,1.0,3.0,9.0,4,35.1384877901971,129.075806405356,부산광역시 남구 수영로39번가길 83,True,0.030716723549488054,,,,,-0.08910891089108908,255000000.0,-0.0980392156862745,155000000.0,0.4838709677419355,0.0,True,,데이터 기반 노후단지
A60883002,한신문화타운,남구,용당동,330.0,1990-10-16,35,364.0,1.103030303030303,1.0,1.0,6.0,2,35.122693172804,129.097210095627,부산광역시 남구 유엔평화로 152-2,True,0.01818181818181818,214000000.0,8311168.647758032,,0.07000000000000006,-0.09606986899563319,266000000.0,-0.19548872180451127,183000000.0,0.1693989071038251,1.0,True,0.0,데이터 기반 노후단지
A60883501,동부타워,남구,용호동,164.0,1992-03-18,34,130.0,0.7926829268292683,0.0,0.0,0.0,1,35.1183187661098,129.117762442195,부산광역시 남구 동명로 193,True,0.0,,,,,,245000000.0,-0.273469387755102,125000000.0,0.42399999999999993,0.0,True,,데이터 기반 노후단지
A60883502,신익타워,남구,용호동,218.0,1993-06-25,33,147.0,0.6743119266055045,0.0,1.0,3.0,3,35.1188458605305,129.117633070731,부산광역시 남구 동명로 189,True,0.013761467889908258,,,,,-0.04935064935064937,201000000.0,-0.08955223880597019,152000000.0,0.20394736842105265,1.0,True,,데이터 기반 노후단지
A60883603,대광타워맨션,남구,용호동,479.0,1995-04-13,31,371.0,0.7745302713987474,2.0,4.0,8.0,5,35.1225598270356,129.115036219657,부산광역시 남구 이기대공원로26번길 45-3,True,0.016701461377870562,,,,0.1428571428571428,0.04166666666666674,212000000.0,-0.15094339622641506,150000000.0,0.19999999999999996,1.0,True,,데이터 기반 노후단지
A60883803,협진태양,남구,용호동,315.0,1988-11-09,37,229.0,0.726984126984127,1.0,1.0,2.0,3,35.1135209238817,129.108398804688,부산광역시 남구 용호로198번길 37,True,0.006349206349206349,,,,,,,,,,,,,데이터 기반 노후단지
A60883804,한진훼미리타운,남구,용호동,449.0,1996-03-19,30,169.0,0.37639198218262804,1.0,6.0,11.0,1,35.1128033844232,129.107815629463,부산광역시 남구 용호로232번길 61,True,0.024498886414253896,,,,,,,,,,,,,데이터 기반 노후단지
A60884602,동일타운,남구,용호동,444.0,1991-10-17,34,388.0,0.8738738738738738,3.0,7.0,13.0,4,35.1148815854807,129.114645437619,부산광역시 남구 동명로170번길 93,True,0.02927927927927928,,,,,0.012658227848101333,275000000.0,-0.12727272727272732,199000000.0,0.20603015075376874,0.0,True,,데이터 기반 노후단지
A60975204,선경1,금정구,구서동,616.0,1985-11-15,40,597.0,0.9691558441558441,1.0,4.0,14.0,3,35.2560057821536,129.088358330187,부산광역시 금정구 구서중앙로 20,True,0.022727272727272728,,,,-0.12363636363636366,-0.059523809523809534,740000000.0,-0.495945945945946,350000000.0,0.06571428571428561,2.0,True,,데이터 기반 노후단지
A60975303,경남한신,금정구,부곡동,1408.0,1995-03-30,31,1341.0,0.9524147727272727,16.0,34.0,60.0,4,35.236865898024,129.089689808643,부산광역시 금정구 중앙대로1685번길 24,True,0.04261363636363636,357000000.0,13868157.739846969,-0.02392344497607657,-0.0863723608445297,-0.009126466753585416,535000000.0,-0.33271028037383177,330000000.0,0.08181818181818179,15.0,False,0.0,데이터 기반 노후단지
A60975404,뉴그린1,금정구,부곡동,990.0,1990-07-09,36,579.0,0.5848484848484848,6.0,9.0,15.0,2,35.2192288383225,129.095613916107,부산광역시 금정구 동현로 103,True,0.015151515151515152,,,,,,,,,,,,,데이터 기반 노후단지
A60975902,부영벽산,금정구,구서동,220.0,1993-05-08,33,213.0,0.9681818181818181,4.0,4.0,8.0,3,35.257009295527,129.089208936431,부산광역시 금정구 중앙대로1929번길 48,True,0.03636363636363636,279750000.0,10987222.139223307,,0.08220502901353965,0.15123456790123457,393750000.0,-0.2895238095238095,205000000.0,0.3646341463414635,2.0,True,0.15093854461301115,데이터 기반 노후단지
A60976105,선경3,금정구,구서동,795.0,1989-07-01,37,776.0,0.9761006289308176,1.0,3.0,10.0,2,35.2623826042217,129.084693110615,부산광역시 금정구 금샘로 446,True,0.012578616352201259,270000000.0,10504597.972176375,-0.0357142857142857,0.026119402985074647,-0.09762100082034453,500000000.0,-0.45999999999999996,228000000.0,0.18421052631578938,2.0,True,0.11082540498842897,데이터 기반 노후단지
A60976201,일신,금정구,구서동,206.0,1990-06-08,36,140.0,0.6796116504854369,0.0,0.0,2.0,2,35.2575092544354,129.085678875477,부산광역시 금정구 두실로45번길 102,True,0.009708737864077669,,,,,-0.038961038961038974,278000000.0,-0.33453237410071945,165000000.0,0.1212121212121211,0.0,True,,데이터 기반 노후단지
A60976404,럭키남산,금정구,남산동,410.0,1991-08-02,35,348.0,0.848780487804878,1.0,4.0,7.0,2,35.2645426115052,129.086038264481,부산광역시 금정구 남산로37번길 52,True,0.01707317073170732,,,,-0.06818181818181823,0.011904761904761862,325000000.0,-0.41538461538461535,190000000.0,0.0,3.0,False,,데이터 기반 노후단지
A60976502,부곡늘푸른아파트,금정구,부곡동,885.0,1991-06-03,35,339.0,0.38305084745762713,5.0,11.0,26.0,2,35.2229201910639,129.098204553398,부산광역시 금정구 동현로 77,True,0.02937853107344633,,,,,,,,,,,,,데이터 기반 노후단지
A60980002,태평양,금정구,구서동,200.0,1994-07-13,32,199.0,0.995,1.0,1.0,1.0,2,35.2487307026893,129.098026943995,부산광역시 금정구 체육공원로 56,True,0.005,,,,,,186500000.0,-0.034852546916890104,155000000.0,0.16129032258064524,0.0,True,,데이터 기반 노후단지
A60980506,구서우성,금정구,구서동,1118.0,1994-12-30,31,546.0,0.4883720930232558,3.0,9.0,20.0,2,35.2563661777052,129.085029295376,부산광역시 금정구 금강로541번길 40,True,0.017889087656529516,207500000.0,8058726.60939155,-0.09782608695652173,-0.09166666666666667,-0.03655913978494618,370000000.0,-0.43243243243243246,195000000.0,0.07692307692307687,7.0,False,-0.14631010542555922,데이터 기반 노후단지
A60981101,삼성,금정구,남산동,180.0,1992-12-12,33,87.0,0.48333333333333334,2.0,8.0,11.0,1,35.2610050646642,129.093346566951,부산광역시 금정구 금단로 136,True,0.06111111111111111,,,,,,,,,,,,,데이터 기반 노후단지
A60981302,현대그레이스,금정구,남산동,207.0,1994-06-14,32,104.0,0.5024154589371981,2.0,2.0,5.0,3,35.2691704424584,129.094218599076,부산광역시 금정구 벅구산로 25-5,True,0.024154589371980676,160000000.0,6288708.909004288,,0.032258064516129004,0.050000000000000044,182000000.0,-0.1208791208791209,138000000.0,0.1594202898550725,1.0,True,0.0,데이터 기반 노후단지
A60981801,부곡맨션,금정구,부곡동,156.0,1985-10-08,40,90.0,0.5769230769230769,1.0,2.0,3.0,4,35.2205128362936,129.091475652653,부산광역시 금정구 서동로 16-3,True,0.019230769230769232,,,,,,327000000.0,-0.09174311926605505,200000000.0,0.4850000000000001,0.0,True,,데이터 기반 노후단지
A60982103,우신뉴타운,금정구,부곡동,552.0,1995-04-03,31,500.0,0.9057971014492754,2.0,2.0,16.0,3,35.2340611704664,129.090096714769,부산광역시 금정구 중앙대로1667번길 8,True,0.028985507246376812,,,,,-0.007042253521126751,470000000.0,-0.23404255319148937,300000000.0,0.19999999999999996,0.0,True,,데이터 기반 노후단지
A60982202,현대,금정구,부곡동,192.0,1989-08-25,37,150.0,0.78125,0.0,1.0,3.0,2,35.2297993260917,129.095929083325,부산광역시 금정구 동부곡로27번길 85,True,0.015625,,,,0.0026385224274405594,,211000000.0,-0.09952606635071093,165000000.0,0.1515151515151516,1.0,True,,데이터 기반 노후단지
A60982402,경보온천타워,금정구,부곡동,192.0,1994-05-16,32,122.0,0.6354166666666666,0.0,2.0,6.0,2,35.2215471892072,129.088213557942,부산광역시 금정구 오시게로54번길 14,True,0.03125,,,,-0.0013495276653171517,-0.025657894736842102,448000000.0,-0.1741071428571429,295000000.0,0.2542372881355932,1.0,True,,데이터 기반 노후단지
A60982403,신동아,금정구,부곡동,204.0,1995-11-30,30,156.0,0.7647058823529411,0.0,2.0,4.0,2,35.2220045298418,129.090619048807,부산광역시 금정구 부곡로18번안길 95,True,0.0196078431372549,,,,,,448000000.0,-0.21875,240000000.0,0.45833333333333326,1.0,True,,데이터 기반 노후단지
A60983104,서동현대,금정구,서동,386.0,1989-03-14,37,306.0,0.7927461139896373,2.0,4.0,6.0,2,35.2114537182686,129.108238613901,부산광역시 금정구 옥봉로13번길 6,True,0.015544041450777202,,,,,,,,,,,,,데이터 기반 노후단지
A60984701,경보,금정구,구서동,199.0,1996-07-31,30,157.0,0.7889447236180904,1.0,1.0,4.0,3,35.2525693689014,129.092847030233,부산광역시 금정구 금단로 33,True,0.020100502512562814,215000000.0,8371681.415929203,,-0.19475655430711614,0.12093023255813962,285000000.0,-0.24561403508771928,180000000.0,0.19444444444444442,1.0,True,-0.11545384417588067,데이터 기반 노후단지
A61108001,연산센트럴파크,연제구,연산동,293.0,1992-11-03,33,220.0,0.7508532423208191,1.0,1.0,4.0,2,35.1838771430912,129.093752101619,부산광역시 연제구 고분로98번길 16,True,0.013651877133105802,,,,,,228000000.0,-0.2850877192982456,130000000.0,0.25384615384615383,0.0,True,,데이터 기반 노후단지
A61175110,주공,연제구,연산동,2038.0,1986-11-28,39,980.0,0.48086359175662413,5.0,13.0,31.0,5,35.1785179574933,129.111055676864,부산광역시 연제구 토현로 10,True,0.01521099116781158,450000000.0,17647058.823529407,-0.04255319148936165,-0.019189765458422214,-0.08910891089108908,818000000.0,-0.4498777506112469,330000000.0,0.36363636363636354,6.0,False,0.6352074290905423,데이터 기반 노후단지
A61175209,한양(1차),연제구,연산동,1452.0,1981-11-06,44,1283.0,0.8836088154269972,4.0,17.0,41.0,6,35.1907586181256,129.100628084087,부산광역시 연제구 온천천남로 110,True,0.028236914600550965,360000000.0,13989637.30569948,-0.09090909090909094,-0.03803680981595092,-0.038461538461538436,640000000.0,-0.4375,360000000.0,0.0,3.0,False,0.30816594327243374,데이터 기반 노후단지
A61175307,한양,연제구,거제동,336.0,1985-07-26,41,134.0,0.39880952380952384,0.0,4.0,7.0,3,35.1972884484811,129.0809484195,부산광역시 연제구 중앙대로1226번길 4,True,0.020833333333333332,,,,-0.03065134099616862,-0.001941747572815511,803000000.0,-0.36986301369863017,430000000.0,0.17674418604651154,2.0,True,,데이터 기반 노후단지
A61175403,대우그린,연제구,거제동,336.0,1993-02-27,33,189.0,0.5625,3.0,5.0,10.0,2,35.1878038008399,129.061396772362,부산광역시 연제구 월드컵대로 343,True,0.02976190476190476,233000000.0,9122619.683217654,,0.16500000000000004,-0.04109589041095896,390000000.0,-0.4025641025641026,170000000.0,0.37058823529411766,1.0,True,-0.22281521014009342,데이터 기반 노후단지
A61175505,대우,연제구,거제동,412.0,1993-09-17,32,226.0,0.5485436893203883,6.0,8.0,17.0,2,35.1886447433903,129.070011382832,부산광역시 연제구 아시아드대로28번길 9,True,0.0412621359223301,375000000.0,14569107.605368495,-0.038461538461538436,0.19083969465648853,0.09841269841269851,470000000.0,-0.17021276595744683,249000000.0,0.5662650602409638,6.0,False,0.25083388925950634,데이터 기반 노후단지
A61175702,경남,연제구,거제동,384.0,1984-09-18,41,319.0,0.8307291666666666,2.0,5.0,12.0,4,35.1867936578779,129.074371753941,부산광역시 연제구 거제대로214번길 6,True,0.03125,,,,0.08045977011494254,0.04651162790697683,730000000.0,-0.3561643835616438,330000000.0,0.4242424242424243,1.0,True,,데이터 기반 노후단지
A61175804,현대,연제구,거제동,618.0,1986-05-28,40,450.0,0.7281553398058253,2.0,8.0,17.0,2,35.1844844030634,129.072701135557,부산광역시 연제구 거제대로 198,True,0.02750809061488673,,,,0.01158301158301156,0.08392434988179676,675000000.0,-0.32074074074074077,368000000.0,0.24592391304347827,2.0,True,,데이터 기반 노후단지
